trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	55.8  	1   	6  +  5   	---     	1.85	1.718	1   	odd     	odd     
2   	57.8  	2   	7  +  8   	---     	1.85	0.918	1   	odd     	odd     
3   	59.8  	3   	5  +  7   	---     	1.85	0.758	0   	odd     	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	77.7  	1   	6  +  5   	---     	1.853	0.951	1   	odd     	odd     
2   	79.7  	2   	5  +  9   	---     	1.851	0.88	1   	even    	even    
3   	81.8  	3   	4  +  9   	---     	1.851	1.007	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	99.7  	1   	6  +  7   	---     	1.851	1.023	1   	odd     	odd     
2   	101.7 	2   	5  +  8   	---     	1.85	1.431	1   	odd     	odd     
3   	103.8 	3   	2  +  9   	---     	1.85	1.039	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	121.8 	1   	3  +  9   	---     	1.85	1.095	1   	even    	even    
2   	123.8 	2   	5  +  6   	---     	1.85	0.839	1   	odd     	odd     
3   	125.8 	3   	9  +  9   	---     	1.85	0.671	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	143.7 	1   	7  +  6   	---     	1.854	1.192	1   	odd     	odd     
2   	145.8 	2   	5  +  8   	---     	1.851	0.663	1   	odd     	odd     
3   	147.8 	3   	6  +  8   	---     	1.851	0.903	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	165.7 	1   	8  +  9   	---     	1.851	1.288	1   	odd     	odd     
2   	167.7 	2   	9  +  6   	---     	1.85	1.568	1   	odd     	odd     
3   	169.7 	3   	8  +  4   	---     	1.851	0.792	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	187.7 	1   	9  +  7   	---     	1.853	NR  	0   	NR      	even    
2   	189.7 	2   	6  +  9   	---     	1.85	0.52	0   	even    	odd     
3   	191.7 	3   	9  +  2   	---     	1.85	1.008	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	209.7 	1   	8  +  5   	---     	1.85	1.112	1   	odd     	odd     
2   	211.7 	2   	9  +  3   	---     	1.85	1.008	1   	even    	even    
3   	213.7 	3   	4  +  7   	---     	1.85	0.936	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	231.8 	1   	4  +  8   	---     	1.851	0.783	1   	even    	even    
2   	233.8 	2   	3  +  9   	---     	1.85	0.959	1   	even    	even    
3   	235.8 	3   	5  +  7   	---     	1.85	0.927	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
