trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	75.7  	1   	9  +  8   	---     	1.851	1.268	0   	even    	odd     
2   	77.7  	2   	5  +  6   	---     	1.85	1.228	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	117.7 	1   	8  +  4   	---     	1.85	1.276	1   	even    	even    
2   	119.7 	2   	9  +  3   	---     	1.85	1.261	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	159.7 	1   	5  +  8   	---     	1.85	1.021	1   	odd     	odd     
2   	161.7 	2   	8  +  6   	---     	1.854	0.773	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	201.7 	1   	8  +  9   	---     	1.853	0.949	1   	odd     	odd     
2   	203.7 	2   	9  +  8   	---     	1.85	0.862	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	243.7 	1   	5  +  9   	---     	1.851	1.485	0   	odd     	even    
2   	245.7 	2   	9  +  8   	---     	1.85	1.797	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	285.7 	1   	9  +  3   	---     	1.851	1.334	1   	even    	even    
2   	287.7 	2   	8  +  8   	---     	1.85	0.966	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	327.7 	1   	8  +  6   	---     	1.851	0.934	1   	even    	even    
2   	329.7 	2   	8  +  5   	---     	1.851	0.733	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	369.7 	1   	9  +  7   	---     	1.851	1.27	1   	even    	even    
2   	371.7 	2   	8  +  5   	---     	1.851	1.55	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	411.7 	1   	7  +  5   	---     	1.85	1.079	1   	even    	even    
2   	413.7 	2   	4  +  9   	---     	1.85	0.959	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	453.7 	1   	8  +  3   	---     	1.85	1.287	1   	odd     	odd     
2   	455.7 	2   	7  +  8   	---     	1.851	0.894	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	495.7 	1   	6  +  9   	---     	1.85	1.359	1   	odd     	odd     
2   	497.7 	2   	7  +  5   	---     	1.851	1.383	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	537.7 	1   	7  +  4   	---     	1.85	1.488	1   	odd     	odd     
2   	539.7 	2   	6  +  5   	---     	1.85	0.896	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	579.7 	1   	5  +  7   	---     	1.85	1.056	1   	even    	even    
2   	581.7 	2   	6  +  9   	---     	1.85	1.12	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	621.7 	1   	5  +  9   	---     	1.85	1.28	1   	even    	even    
2   	623.7 	2   	9  +  3   	---     	1.853	1.176	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	663.7 	1   	9  +  7   	---     	1.85	1.056	1   	even    	even    
2   	665.7 	2   	8  +  8   	---     	1.85	0.832	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	705.7 	1   	9  +  5   	---     	1.85	0.944	1   	even    	even    
2   	707.7 	2   	3  +  9   	---     	1.85	0.961	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	747.7 	1   	6  +  6   	---     	1.85	0.905	1   	even    	even    
2   	749.7 	2   	9  +  6   	---     	1.851	0.705	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	789.7 	1   	7  +  6   	---     	1.85	1.401	1   	odd     	odd     
2   	791.7 	2   	9  +  4   	---     	1.85	0.969	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	831.7 	1   	3  +  9   	---     	1.85	1.361	1   	even    	even    
2   	833.7 	2   	9  +  3   	---     	1.852	NR  	0   	NR      	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	873.7 	1   	9  +  5   	---     	1.852	NR  	0   	NR      	even    
2   	875.7 	2   	7  +  6   	---     	1.851	NR  	0   	NR      	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	915.7 	1   	4  +  9   	---     	1.85	1.226	1   	odd     	odd     
2   	917.7 	2   	7  +  4   	---     	1.85	0.914	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	957.7 	1   	9  +  2   	---     	1.851	1.091	1   	odd     	odd     
2   	959.7 	2   	9  +  7   	---     	1.85	1.058	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	999.7 	1   	6  +  5   	---     	1.85	0.915	1   	odd     	odd     
2   	1001.7	2   	6  +  9   	---     	1.85	0.875	0   	even    	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1041.7	1   	2  +  9   	---     	1.85	1.235	1   	odd     	odd     
2   	1043.7	2   	9  +  9   	---     	1.85	1.051	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1083.7	1   	7  +  9   	---     	1.851	1.243	1   	even    	even    
2   	1085.7	2   	5  +  7   	---     	1.85	0.931	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1125.7	1   	3  +  8   	---     	1.85	1.092	1   	odd     	odd     
2   	1127.7	2   	8  +  8   	---     	1.851	0.828	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1167.7	1   	5  +  6   	---     	1.85	1.276	1   	odd     	odd     
2   	1169.7	2   	8  +  3   	---     	1.85	0.924	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1209.7	1   	9  +  8   	---     	1.851	1.172	1   	odd     	odd     
2   	1211.7	2   	5  +  7   	---     	1.85	0.7 	0   	odd     	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1251.7	1   	9  +  6   	---     	1.85	0.957	1   	odd     	odd     
2   	1253.7	2   	7  +  4   	---     	1.85	0.877	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1293.7	1   	4  +  9   	---     	1.85	0.877	1   	odd     	odd     
2   	1295.7	2   	8  +  5   	---     	1.85	0.997	1   	odd     	odd     
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1335.7	1   	7  +  6   	---     	1.851	1.181	1   	odd     	odd     
2   	1337.7	2   	7  +  7   	---     	1.851	0.709	1   	even    	even    
trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	1377.7	1   	6  +  7   	---     	1.85	1.029	1   	odd     	odd     
2   	1379.7	2   	4  +  7   	---     	1.851	0.749	1   	odd     	odd     
