trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	9.3   	2   	BELL      	target  	2.005	2.005	0   	generic 	1 detail, 2+ details, full
2   	15.3  	2   	BELL (repeat 1)	target  	1.988	1.987	0   	generic 	1 detail, 2+ details, full
3   	21.3  	2   	BELL (repeat 2)	target  	2.007	2.007	0   	generic 	1 detail, 2+ details, full
4   	27.3  	2   	BELL (repeat 3)	target  	2.005	2.004	0   	generic 	1 detail, 2+ details, full
5   	51.3  	4   	PEBBLE    	target  	1.99	1.99	0   	generic 	1 detail, 2+ details, full
6   	57.3  	4   	PEBBLE (repeat 1)	target  	2.024	2.023	0   	generic 	1 detail, 2+ details, full
7   	63.3  	4   	PEBBLE (repeat 2)	target  	2.009	2.008	0   	generic 	1 detail, 2+ details, full
8   	69.3  	4   	PEBBLE (repeat 3)	target  	1.99	1.99	0   	generic 	1 detail, 2+ details, full
9   	93.3  	7   	HAMMER    	target  	1.99	1.99	0   	generic 	1 detail, 2+ details, full
10  	99.3  	7   	HAMMER (repeat 1)	target  	1.988	1.988	0   	generic 	1 detail, 2+ details, full
11  	105.3 	7   	HAMMER (repeat 2)	target  	2.007	2.006	0   	generic 	1 detail, 2+ details, full
12  	111.3 	7   	HAMMER (repeat 3)	target  	2.007	2.006	0   	generic 	1 detail, 2+ details, full
13  	135.3 	2   	BELL (repeat 4)	target  	2.009	2.008	1   	full    	1 detail, 2+ details, full
14  	141.3 	2   	BELL (repeat 5)	target  	2.007	2.006	0   	no image	1 detail, 2+ details, full
15  	147.3 	2   	BELL (repeat 6)	target  	2.024	2.023	0   	generic 	1 detail, 2+ details, full
16  	153.3 	2   	BELL (repeat 7)	target  	1.993	1.992	0   	generic 	1 detail, 2+ details, full
17  	177.3 	4   	PEBBLE (repeat 4)	target  	2.024	2.023	0   	no image	1 detail, 2+ details, full
18  	183.3 	4   	PEBBLE (repeat 5)	target  	2.007	2.006	0   	generic 	1 detail, 2+ details, full
19  	189.3 	4   	PEBBLE (repeat 6)	target  	2.007	2.006	0   	generic 	1 detail, 2+ details, full
20  	195.3 	4   	PEBBLE (repeat 7)	target  	1.973	1.973	0   	generic 	1 detail, 2+ details, full
21  	226.9 	1   	ISLAND    	target  	1.99	1.99	0   	generic 	1 detail, 2+ details, full
22  	232.9 	1   	ISLAND (repeat 1)	target  	2.007	2.006	0   	generic 	1 detail, 2+ details, full
23  	238.9 	1   	ISLAND (repeat 2)	target  	2.006	2.006	0   	generic 	1 detail, 2+ details, full
24  	244.9 	1   	ISLAND (repeat 3)	target  	2.023	2.022	0   	generic 	1 detail, 2+ details, full
25  	268.9 	2   	BELL (repeat 8)	target  	2.007	2.007	0   	generic 	1 detail, 2+ details, full
26  	274.9 	2   	BELL (repeat 9)	target  	2.007	2.007	0   	no image	1 detail, 2+ details, full
27  	280.9 	2   	BELL (repeat 10)	target  	2.007	2.006	0   	no image	1 detail, 2+ details, full
28  	286.9 	2   	BELL (repeat 11)	target  	2.009	2.009	0   	no image	1 detail, 2+ details, full
29  	310.9 	4   	PEBBLE (repeat 8)	target  	2.004	2.003	0   	no image	1 detail, 2+ details, full
30  	316.9 	4   	PEBBLE (repeat 9)	target  	2.007	2.006	0   	no image	1 detail, 2+ details, full
31  	322.9 	4   	PEBBLE (repeat 10)	target  	2.009	2.009	0   	no image	1 detail, 2+ details, full
32  	328.9 	4   	PEBBLE (repeat 11)	target  	2.024	2.023	0   	no image	1 detail, 2+ details, full
33  	352.9 	3   	RAINBOW   	target  	2.026	2.026	0   	no image	1 detail, 2+ details, full
34  	358.9 	3   	RAINBOW (repeat 1)	target  	2.005	2.004	0   	no image	1 detail, 2+ details, full
35  	364.9 	3   	RAINBOW (repeat 2)	target  	2.006	2.006	0   	no image	1 detail, 2+ details, full
36  	370.9 	3   	RAINBOW (repeat 3)	target  	1.99	1.99	0   	no image	1 detail, 2+ details, full
37  	394.9 	4   	PEBBLE (repeat 12)	target  	2.005	2.004	0   	no image	1 detail, 2+ details, full
38  	400.9 	4   	PEBBLE (repeat 13)	target  	1.99	1.99	0   	no image	1 detail, 2+ details, full
39  	406.9 	4   	PEBBLE (repeat 14)	target  	2.007	2.007	0   	no image	1 detail, 2+ details, full
40  	412.9 	4   	PEBBLE (repeat 15)	target  	2.007	2.006	0   	no image	1 detail, 2+ details, full
41  	439   	5   	PUZZLE    	target  	2.005	2.004	0   	no image	1 detail, 2+ details, full
42  	445   	5   	PUZZLE (repeat 1)	target  	2.024	2.023	0   	no image	1 detail, 2+ details, full
43  	451   	5   	PUZZLE (repeat 2)	target  	1.988	1.988	0   	no image	1 detail, 2+ details, full
44  	457   	5   	PUZZLE (repeat 3)	target  	2.007	2.007	0   	no image	1 detail, 2+ details, full
45  	481   	5   	PUZZLE (repeat 4)	target  	2.026	2.025	0   	no image	1 detail, 2+ details, full
46  	487   	5   	PUZZLE (repeat 5)	target  	1.957	1.957	0   	no image	1 detail, 2+ details, full
47  	493   	5   	PUZZLE (repeat 6)	target  	2.007	2.006	0   	no image	1 detail, 2+ details, full
48  	499   	5   	PUZZLE (repeat 7)	target  	2.006	2.005	0   	no image	1 detail, 2+ details, full
49  	523   	5   	PUZZLE (repeat 8)	target  	1.988	1.988	0   	no image	1 detail, 2+ details, full
50  	529   	5   	PUZZLE (repeat 9)	target  	2.025	2.024	0   	no image	1 detail, 2+ details, full
51  	535   	5   	PUZZLE (repeat 10)	target  	2.007	2.007	0   	no image	1 detail, 2+ details, full
52  	541   	5   	PUZZLE (repeat 11)	target  	2.007	2.007	0   	no image	1 detail, 2+ details, full
53  	565   	8   	CURTAIN   	target  	2.024	2.023	0   	no image	1 detail, 2+ details, full
54  	571   	8   	CURTAIN (repeat 1)	target  	2.007	2.007	0   	no image	1 detail, 2+ details, full
