trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	9.9   	8   	CURTAIN   	stair   	3.453	1.134	1   	full    	full    
2   	24.4  	7   	HAMMER    	stair   	3.455	1.118	1   	1 detail	1 detail
3   	37.7  	1   	ISLAND    	stair   	3.456	1.417	1   	1 detail	1 detail
4   	50.8  	2   	BELL      	stair   	3.456	1.644	1   	1 detail	1 detail
5   	62.8  	4   	PEBBLE    	stair   	3.456	0.857	1   	1 detail	1 detail
6   	74.8  	5   	PUZZLE    	stair   	3.455	0.992	1   	2+ details	2+ details
7   	86.8  	6   	PIN       	stair   	3.455	1.39	1   	full    	full    
8   	98.8  	3   	RAINBOW   	stair   	3.452	1.092	1   	1 detail	1 detail
