trial	ons(s)	stim_id	stim      	cond    	dur 	rt  	acc 	resp    	cresp   
1   	37.7  	8   	RAINBOW   	target  	1.952	NR  	0   	NR      	non-target
2   	82.2  	4   	CURTAIN   	target  	1.951	NR  	0   	NR      	non-target
3   	162.5 	5   	ISLAND    	target  	1.951	NR  	0   	NR      	target  
4   	235   	3   	HAMMER    	target  	1.951	NR  	0   	NR      	target  
5   	277   	7   	PIN       	target  	1.951	NR  	0   	NR      	non-target
6   	319   	2   	BELL      	target  	1.951	NR  	0   	NR      	target  
7   	361   	1   	PUZZLE    	target  	1.952	NR  	0   	NR      	target  
8   	403   	6   	PEBBLE    	target  	1.951	NR  	0   	NR      	target  
